pair,timeframe,strategy,direction,entry_ts,exit_ts,entry,exit,qty,pnl,reason
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,-1,2026-01-06 21:20:00,2026-01-06 21:30:00,20.84883,20.84245,5.0,-0.0098,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-07 01:00:00,2026-01-07 01:05:00,20.62304,20.69922,5.0,0.3396,target
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,-1,2026-01-07 05:35:00,2026-01-07 05:55:00,20.82815,20.76315,5.0,0.28341,target
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-07 08:40:00,2026-01-07 08:45:00,20.73652,20.73236,5.0,-0.06224,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-07 09:15:00,2026-01-07 09:20:00,20.63838,20.58838,5.0,-0.29123,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-07 09:25:00,2026-01-07 09:30:00,20.58083,20.56394,5.0,-0.12557,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-07 14:05:00,2026-01-07 14:15:00,20.60354,20.57183,5.0,-0.1997,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-07 14:20:00,2026-01-07 14:30:00,20.54869,20.54882,5.0,-0.04045,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,-1,2026-01-08 00:50:00,2026-01-08 01:00:00,20.51969,20.53602,5.0,-0.12272,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-08 06:25:00,2026-01-08 06:35:00,20.35746,20.33179,5.0,-0.16906,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-08 12:40:00,2026-01-08 13:10:00,20.26249,20.33184,5.0,0.30613,target
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-08 14:40:00,2026-01-08 14:50:00,20.19473,20.28297,5.0,0.40074,target
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-08 20:05:00,2026-01-08 20:20:00,20.32758,20.29089,5.0,-0.22405,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-08 20:25:00,2026-01-08 20:30:00,20.27374,20.22129,5.0,-0.30276,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,-1,2026-01-09 00:50:00,2026-01-09 01:00:00,20.42508,20.45137,5.0,-0.17234,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,-1,2026-01-09 01:05:00,2026-01-09 01:15:00,20.45774,20.46799,5.0,-0.09217,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-09 05:35:00,2026-01-09 06:20:00,20.31771,20.34534,5.0,0.09746,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-09 08:00:00,2026-01-09 08:05:00,20.278,20.228,5.0,-0.29051,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-09 08:10:00,2026-01-09 08:25:00,20.24649,20.25706,5.0,0.01233,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-09 08:50:00,2026-01-09 09:15:00,20.09919,20.11075,5.0,0.0176,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-09 14:10:00,2026-01-09 14:20:00,20.11147,20.09432,5.0,-0.12593,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,-1,2026-01-10 08:05:00,2026-01-10 08:10:00,20.09233,20.07993,5.0,0.02182,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,-1,2026-01-10 09:55:00,2026-01-10 10:15:00,20.09586,20.10447,5.0,-0.08327,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-10 12:35:00,2026-01-10 12:50:00,20.07936,20.08707,5.0,-0.00163,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-10 14:15:00,2026-01-10 14:30:00,20.06711,20.06612,5.0,-0.04507,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-10 21:10:00,2026-01-10 21:30:00,20.04355,20.05232,5.0,0.00377,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-10 22:10:00,2026-01-10 22:45:00,20.02415,20.0545,5.0,0.11165,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-11 06:25:00,2026-01-11 07:05:00,20.07549,20.08853,5.0,0.02504,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,-1,2026-01-11 09:00:00,2026-01-11 09:15:00,20.10469,20.1058,5.0,-0.04577,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,-1,2026-01-11 12:15:00,2026-01-11 12:25:00,20.10619,20.11977,5.0,-0.10815,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,-1,2026-01-11 12:30:00,2026-01-11 12:35:00,20.12094,20.11716,5.0,-0.02134,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,-1,2026-01-11 12:50:00,2026-01-11 13:00:00,20.14896,20.14554,5.0,-0.02317,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,-1,2026-01-11 14:55:00,2026-01-11 15:20:00,20.17999,20.14773,5.0,0.12098,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-11 20:00:00,2026-01-11 20:05:00,20.07952,20.0601,5.0,-0.13722,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-11 20:10:00,2026-01-11 20:15:00,20.04989,20.04019,5.0,-0.08859,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-11 20:20:00,2026-01-11 20:40:00,20.02842,20.05857,5.0,0.11065,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-11 23:05:00,2026-01-11 23:15:00,19.95822,20.02322,5.0,0.28502,target
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-12 00:40:00,2026-01-12 00:50:00,19.79377,19.72561,5.0,-0.38033,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-12 08:40:00,2026-01-12 08:45:00,19.76293,19.69927,5.0,-0.35777,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-12 08:50:00,2026-01-12 09:40:00,19.70348,19.73147,5.0,0.1005,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,-1,2026-01-12 16:30:00,2026-01-12 16:35:00,19.94283,19.93883,5.0,-0.01988,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-12 21:55:00,2026-01-12 22:10:00,19.78962,19.85462,5.0,0.28536,target
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,-1,2026-01-13 05:15:00,2026-01-13 05:20:00,19.94358,19.99358,5.0,-0.28994,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,-1,2026-01-13 05:25:00,2026-01-13 05:30:00,20.02271,20.01281,5.0,0.00947,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,-1,2026-01-13 09:25:00,2026-01-13 09:40:00,20.13935,20.07435,5.0,0.28479,target
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-13 13:15:00,2026-01-13 13:20:00,19.96793,19.95135,5.0,-0.12282,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,-1,2026-01-13 15:35:00,2026-01-13 15:40:00,20.10446,20.19015,5.0,-0.46873,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,-1,2026-01-13 16:00:00,2026-01-13 16:05:00,20.21907,20.30787,5.0,-0.48455,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,-1,2026-01-13 18:20:00,2026-01-13 18:40:00,20.41708,20.32303,5.0,0.4295,target
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,-1,2026-01-13 22:15:00,2026-01-13 22:40:00,20.84194,20.84202,5.0,-0.04207,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-14 04:45:00,2026-01-14 04:50:00,20.57783,20.56676,5.0,-0.09648,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-14 05:05:00,2026-01-14 05:20:00,20.51995,20.53525,5.0,0.03544,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,-1,2026-01-14 14:15:00,2026-01-14 14:20:00,20.59086,20.64416,5.0,-0.30773,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,-1,2026-01-14 14:25:00,2026-01-14 14:30:00,20.65188,20.65403,5.0,-0.05205,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,-1,2026-01-14 14:40:00,2026-01-14 14:45:00,20.74547,20.78587,5.0,-0.24352,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,-1,2026-01-14 14:50:00,2026-01-14 15:05:00,20.95509,20.95002,5.0,-0.01657,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-14 18:35:00,2026-01-14 19:00:00,20.85008,20.85276,5.0,-0.02833,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-15 03:40:00,2026-01-15 04:00:00,20.84015,20.93038,5.0,0.40937,target
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,-1,2026-01-15 12:55:00,2026-01-15 13:15:00,21.01174,21.01364,5.0,-0.05153,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,-1,2026-01-15 13:20:00,2026-01-15 13:25:00,21.04643,21.04926,5.0,-0.05627,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,-1,2026-01-15 13:50:00,2026-01-15 14:00:00,21.13349,21.1321,5.0,-0.03529,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,-1,2026-01-16 06:45:00,2026-01-16 07:10:00,20.81521,20.75021,5.0,0.28343,target
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-16 10:20:00,2026-01-16 10:30:00,20.70194,20.68633,5.0,-0.11943,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,-1,2026-01-16 13:20:00,2026-01-16 13:25:00,20.81008,20.82688,5.0,-0.12566,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-16 20:05:00,2026-01-16 20:20:00,20.62959,20.69459,5.0,0.28368,target
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,-1,2026-01-16 21:00:00,2026-01-16 21:15:00,20.84703,20.78203,5.0,0.28337,target
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-17 02:10:00,2026-01-17 02:25:00,20.71653,20.71302,5.0,-0.05899,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-17 06:05:00,2026-01-17 06:15:00,20.71064,20.70516,5.0,-0.06881,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-17 07:05:00,2026-01-17 07:35:00,20.68628,20.6888,5.0,-0.02879,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-17 10:50:00,2026-01-17 11:00:00,20.68503,20.67938,5.0,-0.06962,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-17 16:50:00,2026-01-17 17:45:00,20.71343,20.7451,5.0,0.1169,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-17 19:45:00,2026-01-17 20:30:00,20.72172,20.72629,5.0,-0.01861,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-17 22:15:00,2026-01-17 22:20:00,20.69698,20.70258,5.0,-0.01338,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-17 22:25:00,2026-01-17 22:35:00,20.69676,20.68863,5.0,-0.08201,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-17 22:40:00,2026-01-17 22:45:00,20.67827,20.68046,5.0,-0.03041,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-18 01:10:00,2026-01-18 01:30:00,20.6362,20.65533,5.0,0.05438,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,-1,2026-01-18 03:40:00,2026-01-18 03:45:00,20.69719,20.70191,5.0,-0.06502,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-18 13:10:00,2026-01-18 13:15:00,20.66765,20.66054,5.0,-0.07689,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-18 13:20:00,2026-01-18 13:25:00,20.65797,20.63915,5.0,-0.13539,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,-1,2026-01-18 18:30:00,2026-01-18 18:45:00,20.73922,20.74284,5.0,-0.0596,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-18 23:10:00,2026-01-18 23:15:00,20.40602,20.37849,5.0,-0.17843,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-18 23:20:00,2026-01-18 23:25:00,20.39699,20.32564,5.0,-0.39746,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-18 23:30:00,2026-01-18 23:45:00,20.21556,20.1706,5.0,-0.26516,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,-1,2026-01-19 08:25:00,2026-01-19 08:30:00,19.94268,19.92123,5.0,0.0674,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,-1,2026-01-19 11:40:00,2026-01-19 11:45:00,19.98716,19.99058,5.0,-0.05709,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,-1,2026-01-19 16:35:00,2026-01-19 16:50:00,19.94942,19.93507,5.0,0.03184,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,-1,2026-01-19 16:55:00,2026-01-19 17:05:00,19.96752,19.9418,5.0,0.08871,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-19 22:15:00,2026-01-19 22:30:00,19.86554,19.88476,5.0,0.05635,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-19 23:00:00,2026-01-19 23:05:00,19.80283,19.78552,5.0,-0.12616,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-20 05:05:00,2026-01-20 05:10:00,19.50513,19.45535,5.0,-0.28788,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-20 05:15:00,2026-01-20 05:25:00,19.43423,19.51244,5.0,0.35212,target
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-20 14:00:00,2026-01-20 14:10:00,19.18336,19.18815,5.0,-0.01441,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-20 14:20:00,2026-01-20 14:30:00,19.10961,19.1251,5.0,0.03921,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-20 14:50:00,2026-01-20 15:00:00,19.07528,19.02414,5.0,-0.2938,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-20 15:05:00,2026-01-20 15:20:00,19.00307,19.13707,5.0,0.63188,target
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-20 22:35:00,2026-01-20 22:50:00,18.49423,18.52283,5.0,0.10599,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-21 01:55:00,2026-01-21 02:05:00,18.36155,18.44172,5.0,0.36404,target
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,-1,2026-01-21 07:05:00,2026-01-21 07:20:00,18.51167,18.51699,5.0,-0.06364,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-21 11:55:00,2026-01-21 12:00:00,18.27299,18.22299,5.0,-0.2865,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-21 12:05:00,2026-01-21 12:10:00,18.21694,18.1731,5.0,-0.25558,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-21 12:15:00,2026-01-21 12:20:00,18.15818,18.14316,5.0,-0.11138,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,-1,2026-01-21 14:15:00,2026-01-21 14:30:00,18.47278,18.46892,5.0,-0.01764,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-21 16:45:00,2026-01-21 16:55:00,18.21851,18.2579,5.0,0.16045,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-21 17:00:00,2026-01-21 17:05:00,18.10783,18.16805,5.0,0.26482,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,-1,2026-01-21 19:30:00,2026-01-21 19:35:00,18.59845,18.72274,5.0,-0.65879,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,-1,2026-01-21 19:40:00,2026-01-21 20:20:00,18.816,18.62789,5.0,0.90312,target
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-22 05:55:00,2026-01-22 06:05:00,18.6491,18.64777,5.0,-0.04394,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-22 06:10:00,2026-01-22 06:15:00,18.63704,18.64732,5.0,0.0141,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,-1,2026-01-22 09:40:00,2026-01-22 10:20:00,18.67184,18.65247,5.0,0.05954,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-22 11:55:00,2026-01-22 12:05:00,18.57555,18.64055,5.0,0.28778,target
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-22 13:55:00,2026-01-22 14:00:00,18.56304,18.53593,5.0,-0.17264,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-22 14:25:00,2026-01-22 14:30:00,18.50939,18.49889,5.0,-0.08953,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-22 14:35:00,2026-01-22 14:40:00,18.45955,18.43714,5.0,-0.14896,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-22 14:50:00,2026-01-22 15:05:00,18.39277,18.41296,5.0,0.06413,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-22 15:30:00,2026-01-22 15:45:00,18.24793,18.37052,5.0,0.57635,target
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-22 19:05:00,2026-01-22 19:20:00,18.11185,18.18203,5.0,0.31461,target
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,-1,2026-01-23 08:25:00,2026-01-23 08:30:00,18.15835,18.17746,5.0,-0.13189,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,-1,2026-01-23 14:30:00,2026-01-23 14:35:00,18.12946,18.06446,5.0,0.28881,target
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-23 14:40:00,2026-01-23 14:45:00,17.90181,17.91749,5.0,0.04259,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-23 14:50:00,2026-01-23 15:05:00,17.90117,17.93852,5.0,0.15089,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,-1,2026-01-23 17:30:00,2026-01-23 17:35:00,18.23579,18.24602,5.0,-0.08762,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,-1,2026-01-24 03:05:00,2026-01-24 03:25:00,17.9747,17.98735,5.0,-0.09919,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-24 06:20:00,2026-01-24 06:45:00,17.9473,17.94353,5.0,-0.05475,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-24 12:05:00,2026-01-24 12:15:00,17.9259,17.92079,5.0,-0.06141,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-24 12:35:00,2026-01-24 12:45:00,17.91607,17.91448,5.0,-0.0438,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-24 14:00:00,2026-01-24 14:05:00,17.88795,17.87877,5.0,-0.08164,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,-1,2026-01-24 22:15:00,2026-01-24 22:45:00,17.90525,17.87748,5.0,0.10308,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-25 00:00:00,2026-01-25 00:25:00,17.8583,17.8577,5.0,-0.03872,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-25 03:35:00,2026-01-25 03:45:00,17.79026,17.79274,5.0,-0.02317,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-25 06:10:00,2026-01-25 06:15:00,17.77153,17.7449,5.0,-0.16865,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-25 08:40:00,2026-01-25 08:45:00,17.69883,17.66106,5.0,-0.22421,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-25 08:50:00,2026-01-25 09:35:00,17.66391,17.6898,5.0,0.09409,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-25 15:55:00,2026-01-25 16:00:00,17.69661,17.69249,5.0,-0.05598,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-25 16:05:00,2026-01-25 16:10:00,17.66827,17.61827,5.0,-0.28529,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-25 16:15:00,2026-01-25 16:20:00,17.59511,17.54511,5.0,-0.28514,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-25 18:35:00,2026-01-25 18:40:00,17.48635,17.46626,5.0,-0.13542,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-25 18:45:00,2026-01-25 19:05:00,17.43135,17.46436,5.0,0.13016,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-25 19:25:00,2026-01-25 19:30:00,17.36786,17.29981,5.0,-0.37492,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-25 23:10:00,2026-01-25 23:15:00,17.16848,17.13911,5.0,-0.18114,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,-1,2026-01-26 04:35:00,2026-01-26 04:45:00,17.31484,17.31712,5.0,-0.04602,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-26 06:50:00,2026-01-26 06:55:00,17.20298,17.26798,5.0,0.29053,target
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,-1,2026-01-26 13:25:00,2026-01-26 13:30:00,17.32597,17.32885,5.0,-0.04906,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,-1,2026-01-26 13:35:00,2026-01-26 14:00:00,17.36173,17.34293,5.0,0.05929,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-26 16:10:00,2026-01-26 16:15:00,17.10091,17.07295,5.0,-0.17395,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,-1,2026-01-26 18:35:00,2026-01-26 18:55:00,17.37309,17.3799,5.0,-0.06878,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,-1,2026-01-26 19:05:00,2026-01-26 19:15:00,17.49746,17.48671,5.0,0.01875,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-27 01:15:00,2026-01-27 01:30:00,17.38403,17.46284,5.0,0.35919,target
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-27 05:50:00,2026-01-27 05:55:00,17.40158,17.37356,5.0,-0.17486,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-27 08:50:00,2026-01-27 09:00:00,17.30893,17.31563,5.0,-0.00112,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-27 09:10:00,2026-01-27 09:25:00,17.2928,17.26902,5.0,-0.15346,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,-1,2026-01-27 11:50:00,2026-01-27 12:10:00,17.32456,17.31882,5.0,-0.00593,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,-1,2026-01-27 14:15:00,2026-01-27 14:30:00,17.42236,17.35257,5.0,0.3142,target
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-28 01:45:00,2026-01-28 02:00:00,17.10777,17.12054,5.0,0.0296,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,-1,2026-01-28 11:55:00,2026-01-28 12:05:00,17.09145,17.11613,5.0,-0.15762,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,-1,2026-01-28 13:45:00,2026-01-28 14:05:00,17.15694,17.14662,5.0,0.01732,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,-1,2026-01-28 17:55:00,2026-01-28 18:00:00,17.04242,16.94748,5.0,0.44069,target
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-28 19:45:00,2026-01-28 19:55:00,16.74455,16.77604,5.0,0.12395,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-28 20:40:00,2026-01-28 20:45:00,16.58849,16.50301,5.0,-0.46047,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-28 20:50:00,2026-01-28 21:00:00,16.49914,16.52746,5.0,0.10856,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-28 23:15:00,2026-01-28 23:25:00,16.29236,16.24356,5.0,-0.27651,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-28 23:40:00,2026-01-28 23:45:00,15.99207,16.10716,5.0,0.54336,target
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,-1,2026-01-29 08:45:00,2026-01-29 08:50:00,16.04455,15.95203,5.0,0.43062,target
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,-1,2026-01-29 15:25:00,2026-01-29 15:30:00,16.13234,16.31274,5.0,-0.93447,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,-1,2026-01-29 15:35:00,2026-01-29 15:40:00,16.49951,16.4977,5.0,-0.02396,stop/trail
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,-1,2026-01-29 15:45:00,2026-01-29 16:05:00,16.49573,16.07817,5.0,2.05524,target
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,-1,2026-01-30 01:15:00,2026-01-30 01:20:00,15.81875,15.67689,5.0,0.67779,target
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,1,2026-01-30 01:45:00,2026-01-30 01:55:00,15.30827,15.55406,5.0,1.19807,target
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,-1,2026-01-30 02:20:00,2026-01-30 02:50:00,15.86704,15.60519,5.0,1.27776,target
BTCXAUm,5m,S19_bb_rsi_both_30_2p6,-1,2026-01-30 07:05:00,2026-01-30 07:30:00,16.03975,15.99273,5.0,0.20305,stop/trail
